State,County,age_adjusted_trend,crude_trend,latest_age_adjusted,latest_crude,rank
North Dakota,Nelson,-0.15999999999999837,-0.1299999999999878,5.3,7.3,4332.5
Georgia,Bulloch,-0.4500000000000242,-0.400000000000008,7.2,6.5,4336.5
Oregon,Lincoln,-0.2999999999999553,-0.2899999999999261,6.4,9.0,4337.5
Alabama,Coosa,-0.6400000000000028,-0.6500000000000087,7.5,9.9,4338.0
North Carolina,Avery,-0.49000000000000205,-0.4899999999999934,7.3,8.9,4338.0
Texas,Kinney,-0.38999999999994867,-0.3099999999999007,6.9,8.7,4338.5
New York,Monroe,-0.2399999999999869,-0.19999999999997697,6.0,6.9,4341.5
Nebraska,Valley,-0.19999999999996274,-0.19999999999995474,5.6,7.3,4341.5
New York,Columbia,-0.29999999999996985,-0.2799999999999571,6.4,8.4,4344.0
North Dakota,Burleigh,-0.1299999999999955,-0.11999999999999646,4.7,5.2,4344.5
New Jersey,Somerset,-0.11428571428571581,-0.07857142857143093,3.8,4.5,4345.0
Oklahoma,Wagoner,-0.3300000000000036,-0.30999999999999966,6.6,7.5,4345.5
Vermont,Washington,-0.16000000000002887,-0.13000000000003317,5.3,6.4,4353.5
Illinois,Henderson,-0.31999999999996753,-0.3099999999999613,6.5,8.8,4354.5
Mississippi,Itawamba,-0.5699999999999663,-0.5799999999999577,7.4,8.4,4357.5
New Mexico,Rio Arriba,-0.17999999999993468,-0.11999999999992154,5.4,6.7,4359.0
Michigan,St. Clair,-0.4400000000000026,-0.44000000000000233,7.1,8.7,4365.0
Oregon,Clackamas,-0.14999999999994676,-0.15999999999993036,5.0,5.9,4365.0
Oregon,Deschutes,-0.17999999999995733,-0.1599999999999457,5.4,6.5,4366.0
Nebraska,York,-0.15999999999997616,-0.10999999999996868,5.2,6.3,4367.0
Illinois,Tazewell,-0.2599999999999765,-0.22999999999998041,6.1,7.3,4368.5
Georgia,Jasper,-0.7499999999999866,-0.8299999999999881,7.5,8.8,4369.0
Oregon,Jefferson,-0.37999999999991974,-0.36999999999989125,6.8,8.2,4369.5
Arkansas,Calhoun,-0.5800000000000117,-0.6800000000000188,7.4,9.1,4371.5
Illinois,Madison,-0.28999999999996434,-0.3099999999999609,6.3,7.3,4373.5
North Dakota,Renville,-0.15999999999998368,-0.11999999999998198,5.2,6.7,4374.0
Tennessee,Rutherford,-0.33999999999997926,-0.2599999999999682,6.6,6.5,4374.5
Montana,Musselshell,-0.33999999999997926,-0.4199999999999755,6.6,9.0,4374.5
Wisconsin,Eau Claire,-0.15999999999999096,-0.14999999999998476,5.2,5.4,4377.0
North Carolina,Lee,-0.3999999999999782,-0.35999999999995325,6.9,8.0,4377.5
Virginia,Culpeper,-0.25999999999999107,-0.2099999999999836,6.1,7.1,4380.0
Virginia,Prince William,-0.1399999999999944,-0.08999999999997862,4.8,4.9,4380.0
Kentucky,Fayette,-0.37999999999998013,-0.29999999999997745,6.8,6.9,4382.5
Florida,Sarasota,-0.30000000000006477,-0.20000000000007753,6.4,9.7,4384.0
Maryland,Garrett,-0.3999999999999929,-0.38999999999999424,6.9,8.8,4387.0
Illinois,Putnam,-0.27999999999995795,-0.2299999999999503,6.2,8.1,4387.0
Georgia,Walton,-0.32000000000002016,-0.35000000000002407,6.5,7.3,4388.5
North Dakota,Bottineau,-0.15999999999999914,-0.13000000000000367,5.2,6.8,4389.0
Nebraska,Sarpy,-0.12999999999997305,-0.08999999999997181,4.3,4.5,4391.0
Illinois,Washington,-0.2799999999999734,-0.25999999999996887,6.2,7.7,4391.0
Georgia,Screven,-0.6100000000000222,-0.640000000000032,7.4,8.9,4391.5
Michigan,Manistee,-0.4500000000000011,-0.48000000000000337,7.1,9.4,4392.0
North Dakota,Grant,-0.2200000000000207,-0.15000000000003783,5.8,8.3,4394.5
Vermont,Bennington,-0.21000000000002936,-0.2300000000000332,5.7,7.2,4396.0
Virginia,Fluvanna,-0.18000000000001035,-0.1400000000000096,5.4,6.6,4398.0
Indiana,St. Joseph,-0.4299999999999659,-0.4099999999999539,7.0,7.7,4402.0
Illinois,Stark,-0.4299999999999736,-0.45999999999996966,7.0,8.9,4404.0
Vermont,Windsor,-0.18000000000001792,-0.12000000000002818,5.4,7.1,4404.0
Alaska,Yakutat,-0.3299999999999662,-0.29999999999996296,6.5,7.9,4406.5
New Jersey,Sussex,-0.14285714285713705,-0.17142857142855913,4.8,5.8,4409.0
Virginia,York,-0.140000000000002,-0.1400000000000015,4.7,5.4,4409.5
Nevada,Washoe,-0.26999999999994473,-0.199999999999924,6.1,6.9,4411.0
North Carolina,Franklin,-0.3699999999999743,-0.3499999999999695,6.7,7.8,4412.0
Nebraska,McPherson,-0.2399999999999947,-0.28999999999998677,5.9,7.9,4412.0
New York,Richmond,-0.21999999999996664,-0.19999999999995458,5.7,6.5,4413.0
North Carolina,Mitchell,-0.45999999999999197,-0.48999999999997856,7.1,9.3,4413.0
Mississippi,Warren,-0.4099999999999763,-0.3999999999999705,6.9,8.1,4419.0
New Hampshire,Belknap,-0.2599999999999459,-0.2699999999999367,6.0,7.7,4420.5
Illinois,Jasper,-0.3699999999999901,-0.319999999999982,6.7,8.4,4421.0
New York,Otsego,-0.3699999999999973,-0.35999999999999155,6.7,7.8,4423.0
Illinois,Grundy,-0.21999999999997427,-0.20999999999996852,5.7,6.3,4423.0
Illinois,Henry,-0.29999999999997,-0.2999999999999555,6.3,7.8,4427.5
Kansas,Miami,-0.17999999999996555,-0.16999999999995916,5.3,6.3,4428.5
Wisconsin,Sawyer,-0.2699999999999829,-0.23999999999997954,6.1,8.4,4429.0
North Carolina,Alexander,-0.4999999999999938,-0.5199999999999907,7.2,8.8,4429.5
New York,Dutchess,-0.21999999999998227,-0.2099999999999763,5.7,6.6,4435.0
Nebraska,Thurston,-0.7099999999999697,-0.6999999999999624,7.4,7.7,4435.5
Idaho,Clark,-0.3999999999999319,-0.2999999999998947,6.8,8.1,4436.5
Michigan,Lapeer,-0.41000000000000575,-0.3600000000000063,6.9,8.5,4438.0
Nebraska,Colfax,-0.24999999999996259,-0.13999999999991847,5.9,6.6,4442.0
Wisconsin,Outagamie,-0.14999999999999325,-0.06999999999998972,4.8,5.5,4443.0
Georgia,Carroll,-0.44000000000000233,-0.4000000000000016,7.0,7.3,4444.0
North Carolina,Henderson,-0.2599999999999836,-0.23999999999997185,6.0,8.0,4445.5
Virginia,Poquoson,-0.1600000000000141,-0.1300000000000182,5.1,6.2,4446.0
Illinois,Champaign,-0.24999999999997746,-0.16999999999997478,5.9,5.5,4453.0
Michigan,Houghton,-0.48000000000002735,-0.4300000000000274,7.1,7.4,4457.0
Illinois,Boone,-0.2799999999999504,-0.24999999999992406,6.1,7.1,4459.0
Michigan,Midland,-0.2899999999999949,-0.3099999999999909,6.2,7.3,4459.5
North Carolina,Madison,-0.4499999999999854,-0.5099999999999838,7.0,8.5,4460.0
Louisiana,St. Charles,-0.2799999999999581,-0.22999999999995055,6.1,6.9,4461.0
Kentucky,Scott,-0.44999999999998574,-0.47999999999998105,7.0,7.2,4462.5
North Carolina,Pender,-0.3199999999999974,-0.34999999999999304,6.4,7.7,4464.0
North Carolina,Davie,-0.3399999999999869,-0.3599999999999839,6.5,8.1,4468.5
North Carolina,Pamlico,-0.42000000000000504,-0.4600000000000157,6.9,9.6,4471.0
North Carolina,Watauga,-0.42000000000000504,-0.3000000000000002,6.9,6.8,4471.0
Nebraska,Frontier,-0.19999999999996967,-0.18999999999996428,5.4,6.8,4478.0
North Carolina,Clay,-0.4999999999999776,-0.5599999999999624,7.1,10.2,4483.0
Wisconsin,Kenosha,-0.1799999999999731,-0.09999999999996276,5.2,5.9,4485.5
Mississippi,DeSoto,-0.2599999999999607,-0.22999999999995765,5.9,6.3,4489.0
Nebraska,Madison,-0.20999999999996852,-0.14999999999995461,5.5,6.3,4489.0
North Carolina,Perquimans,-0.45999999999998364,-0.4599999999999764,7.0,9.6,4490.0
Wisconsin,Pepin,-0.2199999999999822,-0.1999999999999775,5.6,7.3,4491.5
Virginia,Loudoun,-0.13999999999999388,-0.10999999999999092,3.7,3.8,4492.0
North Carolina,Alamance,-0.3899999999999945,-0.3599999999999757,6.7,7.6,4493.0
South Carolina,Lancaster,-0.28000000000000413,-0.25999999999999923,6.1,7.5,4493.0
New Mexico,Sandoval,-0.169999999999944,-0.13999999999992663,5.0,5.9,4494.0
Georgia,Haralson,-0.5500000000000237,-0.6100000000000223,7.2,8.1,4499.5
Georgia,Baldwin,-0.5599999999999921,-0.509999999999991,7.2,7.6,4501.5
North Carolina,Pitt,-0.36999999999999766,-0.3199999999999972,6.6,6.5,4502.5
Georgia,Jones,-0.4099999999999996,-0.42000000000000487,6.8,8.0,4503.5
Pennsylvania,Cumberland,-0.1900000000000021,-0.15000000000000013,5.3,6.2,4506.5
Michigan,Otsego,-0.47000000000001285,-0.4900000000000182,7.0,8.7,4518.0
Virginia,Alexandria,-0.14999999999998484,-0.07999999999998043,4.3,4.3,4518.0
Georgia,Burke,-0.7300000000000126,-0.7600000000000068,7.3,8.5,4518.0
North Dakota,Sargent,-0.16999999999998955,-0.12999999999998785,5.0,6.4,4519.0
New Hampshire,Grafton,-0.24999999999997005,-0.22999999999995732,5.8,6.9,4520.5
Michigan,Allegan,-0.3999999999999855,-0.38999999999997936,6.7,7.9,4521.0
Michigan,Marquette,-0.3999999999999927,-0.3599999999999913,6.7,7.6,4524.0
New Mexico,San Miguel,-0.18999999999995612,-0.129999999999943,5.2,6.6,4528.0
Vermont,Chittenden,-0.1600000000000065,-0.15000000000000063,4.8,5.0,4528.0
Georgia,White,-0.39999999999999314,-0.44999999999998574,6.7,8.4,4529.5
Georgia,Chatham,-0.26000000000000584,-0.24000000000000238,5.9,6.3,4530.0
North Carolina,Hoke,-0.4199999999999901,-0.3399999999999797,6.8,6.8,4530.5
Nebraska,Stanton,-0.19999999999996224,-0.18999999999994857,5.3,6.5,4531.5
North Carolina,Johnston,-0.3599999999999759,-0.3699999999999598,6.5,7.1,4532.5
Maryland,Cecil,-0.3199999999999899,-0.2999999999999857,6.3,7.3,4537.5
Idaho,Blaine,-0.16999999999997453,-0.11999999999995073,4.9,6.2,4539.0
Oregon,Yamhill,-0.2699999999999435,-0.229999999999927,5.9,6.7,4547.0
Florida,St. Johns,-0.2500000000000402,-0.20000000000003723,5.8,7.3,4548.5
Georgia,Hall,-0.3399999999999796,-0.2799999999999574,6.4,7.1,4554.0
Illinois,Shelby,-0.4099999999999762,-0.40999999999997566,6.7,8.6,4556.0
Georgia,Rockdale,-0.27999999999999564,-0.22999999999998746,6.0,6.8,4557.5
Virginia,Virginia Beach,-0.1800000000000112,-0.14000000000000215,5.1,5.5,4559.0
North Dakota,Billings,-0.17000000000000515,-0.1099999999999982,4.9,6.4,4561.0
Utah,Beaver,-0.19999999999999218,-0.17999999999997995,5.3,5.9,4562.5
Nebraska,Lancaster,-0.17999999999996527,-0.13999999999996415,5.0,5.1,4564.0
Michigan,Ionia,-0.49999999999999317,-0.4599999999999914,7.0,7.8,4571.0
Nebraska,Logan,-0.2100000000000068,-0.26999999999998986,5.4,6.9,4576.0
Georgia,Oglethorpe,-0.5700000000000133,-0.5900000000000176,7.1,8.5,4577.0
New Mexico,Taos,-0.1999999999999389,-0.12999999999991185,5.2,7.2,4581.0
Kentucky,Campbell,-0.5099999999999697,-0.46999999999996744,7.0,7.8,4581.0
Alabama,Limestone,-0.4100000000000069,-0.42000000000000526,6.7,7.5,4581.0
North Carolina,Buncombe,-0.2700000000000041,-0.2599999999999984,5.9,7.0,4586.0
New Jersey,Passaic,-0.22142857142856823,-0.24999999999998976,5.5,6.0,4590.0
Georgia,Gilmer,-0.5100000000000151,-0.4700000000000058,7.0,9.5,4594.0
Michigan,Ingham,-0.35000000000000026,-0.3299999999999954,6.4,6.2,4595.0
Indiana,Hendricks,-0.23999999999998645,-0.2599999999999841,5.6,6.1,4595.5
South Carolina,Jasper,-0.4700000000000128,-0.2999999999999935,6.9,8.8,4601.0
New York,Wayne,-0.41999999999999016,-0.36999999999998234,6.7,8.3,4601.0
Oklahoma,Canadian,-0.260000000000006,-0.26999999999999696,5.8,6.1,4603.5
Hawaii,Maui,-0.15999999999999118,-0.07999999999998092,4.2,5.1,4606.0
Nebraska,Thomas,-0.2099999999999307,-0.18999999999991093,5.3,7.1,4606.5
Florida,Osceola,-0.35000000000008896,-0.3500000000001093,6.4,6.6,4608.0
Oregon,Washington,-0.1699999999999594,-0.11999999999995156,4.5,4.8,4608.5
Georgia,Twiggs,-1.019999999999983,-1.1699999999999848,7.2,9.4,4610.5
Delaware,Sussex,-0.330000000000026,-0.28000000000002623,6.3,8.9,4611.5
Nevada,Carson City,-0.3599999999999608,-0.3099999999999379,6.4,7.9,4619.0
Nebraska,Cuming,-0.2199999999999818,-0.2099999999999684,5.4,6.9,4621.0
Texas,Kent,-0.26999999999996677,-0.4299999999999437,5.8,7.8,4626.5
Missouri,St. Charles,-0.2199999999999896,-0.18999999999999437,5.4,6.1,4627.0
Georgia,Liberty,-0.3799999999999963,-0.2999999999999927,6.5,5.8,4627.0
Illinois,Scott,-0.4299999999999806,-0.4499999999999699,6.7,8.3,4629.0
Nebraska,Morrill,-0.24999999999995573,-0.25999999999993073,5.6,7.0,4629.5
New Jersey,Burlington,-0.18571428571428406,-0.17857142857142236,4.9,5.7,4630.0
Virginia,Richmond City,-0.3800000000000114,-0.3300000000000034,6.5,6.4,4634.5
Louisiana,Ascension,-0.3299999999999433,-0.28999999999994175,6.2,6.6,4638.0
Nebraska,Johnson,-0.24999999999996977,-0.2699999999999598,5.6,6.5,4638.5
Michigan,Jackson,-0.4900000000000175,-0.4500000000000156,6.9,8.2,4639.0
Vermont,Addison,-0.19000000000000186,-0.18000000000000313,5.0,5.9,4641.5
Virginia,Henrico,-0.19000000000000186,-0.1300000000000029,5.0,5.7,4641.5
Texas,Sterling,-0.2599999999999766,-0.24999999999996192,5.7,6.4,4642.0
Kansas,Smith,-0.32999999999996554,-0.3099999999999527,6.2,8.6,4644.0
North Carolina,Chatham,-0.2499999999999775,-0.2599999999999681,5.6,7.4,4646.5
Georgia,Glynn,-0.360000000000007,-0.3600000000000148,6.4,7.8,4647.0
Georgia,Muscogee,-0.3600000000000222,-0.3200000000000202,6.4,6.7,4651.0
Georgia,Peach,-0.4600000000000143,-0.4200000000000126,6.8,7.5,4653.5
Illinois,Woodford,-0.23999999999997904,-0.22999999999997278,5.5,6.6,4656.5
Georgia,Clarke,-0.4100000000000066,-0.3000000000000003,6.6,5.7,4656.5
Georgia,Lamar,-0.5000000000000006,-0.5200000000000055,6.9,7.5,4658.0
New Hampshire,Rockingham,-0.2099999999999459,-0.18999999999993322,5.2,6.3,4661.0
Montana,Wibaux,-0.31999999999995915,-0.2699999999999596,6.1,8.2,4661.0
Wisconsin,Menominee,-0.8300000000000125,-0.8900000000000102,7.1,8.0,4666.0
South Carolina,Beaufort,-0.20000000000000018,-0.09999999999999246,5.1,6.9,4669.0
Texas,Somervell,-0.3999999999999703,-0.38999999999995627,6.5,7.9,4674.5
Texas,Kenedy,-1.1999999999999793,-1.139999999999958,7.1,8.4,4675.0
Wisconsin,Bayfield,-0.20999999999999086,-0.13999999999998627,5.2,7.4,4678.0
New York,Rensselaer,-0.3399999999999713,-0.31999999999996764,6.2,7.0,4691.5
New Jersey,Middlesex,-0.17142857142855905,-0.1357142857142747,4.2,4.7,4692.0
New Jersey,Hunterdon,-0.1785714285714215,-0.17142857142855894,4.2,5.3,4693.0
Kansas,Woodson,-0.6299999999999584,-0.6599999999999532,7.0,9.3,4693.0
Texas,Waller,-0.3399999999999787,-0.26999999999995905,6.2,6.0,4696.0
New Jersey,Gloucester,-0.21428571428570556,-0.17857142857142108,5.2,6.0,4699.5
New Jersey,Warren,-0.21428571428570556,-0.2071428571428435,5.2,6.3,4699.5
Illinois,Menard,-0.3099999999999763,-0.30999999999997613,6.0,7.4,4701.5
Nebraska,Scotts Bluff,-0.24999999999996958,-0.24999999999995492,5.5,6.6,4703.0
Michigan,Dickinson,-0.4299999999999958,-0.49000000000000216,6.6,8.4,4711.5
Nebraska,Dakota,-0.2899999999999493,-0.21999999999991374,5.8,6.4,4717.5
Kansas,Ness,-0.3299999999999731,-0.3999999999999628,6.1,8.2,4722.0
Maryland,Baltimore City,-0.35999999999999877,-0.3000000000000006,6.3,6.6,4723.5
Arizona,Maricopa,-0.23999999999997904,-0.16999999999995868,5.4,5.9,4723.5
Kansas,Norton,-0.34999999999997,-0.36999999999995953,6.2,7.4,4732.5
Texas,Shackelford,-0.3899999999999714,-0.3999999999999631,6.4,8.1,4735.0
Nebraska,Washington,-0.1999999999999854,-0.1899999999999785,4.8,5.8,4740.0
Oregon,Crook,-0.41999999999993687,-0.48999999999991856,6.5,8.5,4748.5
Nebraska,Hamilton,-0.19999999999997745,-0.16999999999998178,4.7,5.8,4750.5
Hawaii,Honolulu,-0.17999999999999566,-0.10999999999999163,3.6,4.1,4751.0
Illinois,Piatt,-0.26999999999997476,-0.2699999999999744,5.6,6.9,4751.5
Alaska,Kodiak Island,-0.21999999999996026,-0.14999999999995506,5.1,5.3,4758.0
Michigan,Benzie,-0.37000000000000477,-0.4400000000000025,6.3,8.5,4763.5
Nebraska,Garfield,-0.21999999999997422,-0.22999999999996565,5.1,7.0,4769.0
Maryland,Worcester,-0.2699999999999974,-0.25999999999999135,5.6,7.7,4770.0
Idaho,Gem,-0.3399999999999789,-0.3799999999999654,6.1,7.8,4770.0
Indiana,Boone,-0.2499999999999774,-0.23999999999997906,5.4,5.9,4777.0
Alabama,Madison,-0.2699999999999979,-0.23999999999999444,5.6,6.3,4777.5
North Carolina,Carteret,-0.3599999999999835,-0.3499999999999759,6.2,8.3,4778.0
Mississippi,Rankin,-0.29999999999997035,-0.28999999999997145,5.8,6.4,4778.5
Georgia,Lumpkin,-0.5400000000000097,-0.5200000000000051,6.8,7.3,4781.5
Nebraska,Cedar,-0.21999999999998274,-0.20999999999996796,5.1,6.7,4783.0
Nebraska,Wheeler,-0.3099999999999991,-0.26000000000001405,5.9,8.4,4783.0
South Carolina,York,-0.25999999999999895,-0.23999999999999425,5.5,6.1,4784.5
Mississippi,Lee,-0.4299999999999657,-0.45999999999996055,6.5,7.2,4784.5
Indiana,Hancock,-0.33999999999999464,-0.2999999999999923,6.1,7.1,4786.0
New Jersey,Cape May,-0.27857142857141154,-0.24285714285712856,5.6,7.7,4786.5
Michigan,Kalamazoo,-0.3799999999999806,-0.3299999999999736,6.3,6.5,4788.5
North Carolina,Lincoln,-0.42999999999997407,-0.4399999999999647,6.5,7.8,4789.5
North Carolina,Polk,-0.340000000000002,-0.38000000000001133,6.1,8.6,4790.0
New Jersey,Monmouth,-0.1999999999999806,-0.192857142857118,4.5,5.4,4793.5
Illinois,Lake,-0.2099999999999609,-0.17999999999994246,4.8,5.4,4797.0
Georgia,Cherokee,-0.22999999999998919,-0.2099999999999833,5.2,5.8,4798.0
Nebraska,Clay,-0.279999999999974,-0.26999999999995955,5.6,7.1,4798.5
Nebraska,Furnas,-0.3000000000000082,-0.3300000000000034,5.8,7.7,4804.5
Michigan,Grand Traverse,-0.3299999999999958,-0.32999999999999585,6.0,7.3,4804.5
Illinois,St. Clair,-0.36999999999996674,-0.31999999999996726,6.2,7.1,4811.0
Maryland,Montgomery,-0.19000000000000156,-0.14999999999999325,3.5,4.1,4812.0
Georgia,Thomas,-0.5800000000000036,-0.6000000000000012,6.8,8.1,4816.5
Nebraska,Douglas,-0.22999999999996534,-0.2099999999999606,5.1,5.3,4820.0
Georgia,Douglas,-0.31999999999999723,-0.2699999999999819,5.9,6.3,4822.0
North Carolina,Guilford,-0.31999999999999756,-0.3099999999999914,5.9,6.4,4824.0
Nebraska,Hayes,-0.33999999999994895,-0.3599999999999385,6.0,8.4,4829.5
New York,Suffolk,-0.2299999999999802,-0.1999999999999626,5.1,6.0,4830.0
Georgia,Bartow,-0.5200000000000203,-0.5300000000000121,6.7,7.4,4831.0
New Jersey,Mercer,-0.21428571428570597,-0.21428571428570617,4.8,5.3,4835.0
Virginia,Manassas,-0.2399999999999865,-0.1799999999999733,5.2,5.3,4840.5
Maryland,Queen Anne's,-0.2399999999999865,-0.23999999999998706,5.2,6.5,4840.5
North Dakota,Burke,-0.22999999999998882,-0.1799999999999801,5.1,6.6,4843.0
Nebraska,Nuckolls,-0.3099999999999843,-0.3099999999999828,5.8,7.9,4848.0
New York,Livingston,-0.44999999999998624,-0.4099999999999838,6.5,7.4,4849.5
Alaska,Aleutians East,-0.2799999999999735,-0.14999999999997757,5.5,5.4,4861.0
New Jersey,Hudson,-0.2071428571428434,-0.142857142857137,4.4,4.4,4861.0
Georgia,Newton,-0.42000000000000504,-0.40000000000000097,6.4,6.8,4863.0
Nebraska,Saunders,-0.22999999999998058,-0.2599999999999759,5.0,6.1,4870.0
Texas,Reagan,-0.2599999999999536,-0.1999999999999319,5.3,5.5,4872.5
Illinois,Cook,-0.24999999999996247,-0.1899999999999486,5.2,5.6,4875.0
Georgia,Jackson,-0.40000000000001595,-0.4100000000000064,6.3,6.9,4876.5
Florida,Seminole,-0.300000000000065,-0.200000000000057,5.7,6.4,4879.0
Wisconsin,Vilas,-0.2699999999999741,-0.27999999999997355,5.4,7.8,4881.0
Nebraska,Fillmore,-0.2599999999999765,-0.2499999999999703,5.3,6.8,4890.0
Georgia,Dawson,-0.3200000000000048,-0.339999999999995,5.8,7.1,4901.5
Michigan,Charlevoix,-0.4099999999999989,-0.4800000000000033,6.3,8.3,4903.5
Virginia,Lexington,-0.47000000000002057,-0.43000000000001154,6.5,5.2,4905.5
Kentucky,Oldham,-0.30999999999998373,-0.32999999999998153,5.7,6.3,4905.5
Ohio,Delaware,-0.22000000000002742,-0.20000000000002366,4.7,5.3,4916.5
North Carolina,Brunswick,-0.35999999999998344,-0.3899999999999873,6.0,8.7,4920.5
Illinois,Will,-0.23999999999997929,-0.18999999999997183,5.0,5.5,4921.0
Arizona,Greenlee,-0.259999999999968,-0.21999999999995937,5.2,5.5,4930.0
Kentucky,Woodford,-0.5499999999999783,-0.5899999999999723,6.6,8.0,4934.5
Illinois,Kane,-0.269999999999952,-0.199999999999932,5.3,5.9,4934.5
Michigan,Barry,-0.4499999999999856,-0.44999999999998525,6.4,7.8,4937.0
Georgia,Towns,-0.49000000000000227,-0.5200000000000059,6.5,9.0,4937.5
Illinois,DuPage,-0.21999999999996733,-0.17999999999995742,4.3,5.0,4940.0
North Carolina,Mecklenburg,-0.2499999999999856,-0.19999999999997736,5.1,5.1,4940.0
New Jersey,Bergen,-0.21428571428570592,-0.21428571428570573,3.9,4.6,4942.0
North Carolina,New Hanover,-0.32999999999999596,-0.2899999999999943,5.8,6.5,4946.5
Michigan,Kent,-0.3499999999999924,-0.29999999999998544,5.9,6.3,4948.0
Kansas,Grant,-0.3099999999999539,-0.239999999999934,5.6,6.3,4949.5
Michigan,Antrim,-0.49999999999999345,-0.5799999999999961,6.5,9.0,4956.5
Illinois,Jersey,-0.38999999999998014,-0.3899999999999798,6.1,7.4,4959.0
Kansas,Dickinson,-0.36999999999998195,-0.36999999999998323,6.0,7.4,4960.5
Georgia,Pike,-0.42999999999999594,-0.44999999999999213,6.3,7.2,4970.5
Michigan,Ottawa,-0.3100000000000066,-0.30000000000000066,5.6,6.0,4978.5
Kansas,Sheridan,-0.3299999999999659,-0.37999999999995865,5.7,7.4,4991.0
Georgia,Monroe,-0.4400000000000019,-0.4599999999999997,6.3,7.5,4999.5
Virginia,Clarke,-0.32999999999999546,-0.3499999999999926,5.7,7.3,5004.0
Michigan,Clinton,-0.3400000000000098,-0.3300000000000034,5.8,6.8,5004.5
Georgia,Effingham,-0.3800000000000035,-0.36999999999999766,6.0,6.3,5013.5
New Hampshire,Hillsborough,-0.3099999999999535,-0.2999999999999398,5.5,6.3,5014.0
New York,Putnam,-0.259999999999969,-0.23999999999995664,5.0,6.0,5019.0
New York,Nassau,-0.22999999999999568,-0.18999999999998712,4.3,5.2,5020.0
Nebraska,Harlan,-0.29999999999996224,-0.3099999999999534,5.4,7.4,5024.5
Illinois,Cumberland,-0.5499999999999934,-0.5899999999999953,6.5,8.1,5024.5
Maryland,Kent,-0.3500000000000014,-0.4,5.8,7.4,5028.5
Nebraska,Red Willow,-0.309999999999984,-0.2999999999999774,5.5,6.7,5031.0
Illinois,Kendall,-0.24999999999996245,-0.18999999999994877,4.7,4.8,5031.5
New York,Westchester,-0.23999999999998653,-0.22999999999997267,4.5,5.3,5035.5
Alaska,Valdez-Cordova,-0.2999999999999787,-0.4999999999999639,5.4,6.0,5039.0
Mississippi,Madison,-0.2599999999999684,-0.21999999999996728,4.9,5.4,5044.0
Vermont,Lamoille,-0.310000000000014,-0.3000000000000076,5.5,6.4,5047.0
Virginia,Colonial Heights,-0.4099999999999996,-0.46999999999999686,6.1,7.2,5049.0
New Jersey,Union,-0.2499999999999901,-0.2499999999999905,4.7,5.2,5052.5
Maryland,Howard,-0.22999999999998816,-0.21999999999998213,3.5,3.9,5052.5
Texas,Hemphill,-0.39999999999993235,-0.35999999999990756,6.0,6.9,5053.5
North Carolina,Durham,-0.27999999999998865,-0.22999999999998055,5.2,5.3,5056.0
New Hampshire,Carroll,-0.37999999999995115,-0.4399999999999422,5.9,8.2,5058.0
Maryland,Harford,-0.26999999999999774,-0.27999999999998837,5.1,5.9,5066.0
New York,Kings,-0.31999999999997497,-0.2399999999999715,5.5,5.8,5066.0
Indiana,Warrick,-0.3799999999999889,-0.4099999999999833,5.9,7.0,5070.0
South Carolina,Charleston,-0.27000000000000507,-0.21999999999999761,5.1,5.7,5070.0
Nebraska,Banner,-0.2699999999999667,-0.3099999999999463,5.0,6.7,5074.0
Virginia,Cumberland,-0.6200000000000283,-0.6600000000000293,6.5,8.3,5075.5
Illinois,Clark,-0.5199999999999824,-0.5799999999999819,6.4,7.8,5076.0
Oklahoma,Cimarron,-0.4700000000000203,-0.5000000000000078,6.3,8.4,5077.5
Tennessee,Williamson,-0.25000000000000044,-0.24000000000000193,4.6,5.2,5079.5
Illinois,Monroe,-0.27999999999997344,-0.29999999999997,5.1,6.2,5084.0
North Carolina,Transylvania,-0.48000000000000353,-0.5400000000000027,6.3,8.7,5088.5
Alabama,Jefferson,-0.4200000000000059,-0.4200000000000052,6.1,6.8,5090.0
Oregon,Wallowa,-0.38999999999995616,-0.4599999999999386,5.9,8.2,5092.0
Georgia,Columbia,-0.2699999999999976,-0.25999999999999135,5.0,5.4,5102.5
Oregon,Hood River,-0.3299999999999351,-0.2799999999999048,5.5,6.3,5103.0
