Date,Source,Site ID,POC,Daily Max 1-hour SO2 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude,Year
2024-07-15,AQS,540610003,1,3.0,ppb,4,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-07-16,AQS,540610003,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-07-17,AQS,540610003,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-07-18,AQS,540610003,1,0.0,ppb,0,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-07-19,AQS,540610003,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-07-20,AQS,540610003,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-07-21,AQS,540610003,1,4.0,ppb,6,Unknown,22,92.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-07-22,AQS,540610003,1,1.0,ppb,1,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-07-23,AQS,540610003,1,6.0,ppb,9,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-07-24,AQS,540610003,1,4.0,ppb,6,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-07-25,AQS,540610003,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-07-26,AQS,540610003,1,4.0,ppb,6,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-07-27,AQS,540610003,1,0.0,ppb,0,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-07-28,AQS,540610003,1,1.0,ppb,1,Unknown,22,92.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-07-29,AQS,540610003,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-07-30,AQS,540610003,1,1.0,ppb,1,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-07-31,AQS,540610003,1,1.0,ppb,1,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-01,AQS,540610003,1,3.0,ppb,4,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-02,AQS,540610003,1,3.0,ppb,4,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-03,AQS,540610003,1,1.0,ppb,1,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-04,AQS,540610003,1,1.0,ppb,1,Unknown,22,92.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-05,AQS,540610003,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-06,AQS,540610003,1,4.0,ppb,6,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-07,AQS,540610003,1,3.0,ppb,4,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-08,AQS,540610003,1,1.0,ppb,1,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-09,AQS,540610003,1,1.0,ppb,1,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-10,AQS,540610003,1,1.0,ppb,1,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-11,AQS,540610003,1,2.0,ppb,3,Unknown,22,92.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-12,AQS,540610003,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-13,AQS,540610003,1,2.0,ppb,3,Unknown,23,96.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-14,AQS,540610003,1,2.0,ppb,3,Unknown,22,92.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-15,AQS,540610003,1,1.0,ppb,1,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-16,AQS,540610003,1,1.0,ppb,1,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-17,AQS,540610003,1,1.0,ppb,1,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-18,AQS,540610003,1,1.0,ppb,1,Unknown,22,92.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-19,AQS,540610003,1,1.0,ppb,1,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-20,AQS,540610003,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-21,AQS,540610003,1,4.0,ppb,6,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-22,AQS,540610003,1,6.0,ppb,9,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-23,AQS,540610003,1,1.0,ppb,1,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-24,AQS,540610003,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-25,AQS,540610003,1,6.0,ppb,9,Unknown,22,92.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-26,AQS,540610003,1,1.0,ppb,1,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-27,AQS,540610003,1,3.0,ppb,4,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-28,AQS,540610003,1,1.0,ppb,1,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-29,AQS,540610003,1,1.0,ppb,1,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-30,AQS,540610003,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-08-31,AQS,540610003,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-01,AQS,540610003,1,1.0,ppb,1,Unknown,22,92.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-02,AQS,540610003,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-03,AQS,540610003,1,0.0,ppb,0,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-04,AQS,540610003,1,1.0,ppb,1,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-05,AQS,540610003,1,0.0,ppb,0,Unknown,21,88.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-06,AQS,540610003,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-07,AQS,540610003,1,0.0,ppb,0,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-08,AQS,540610003,1,0.0,ppb,0,Unknown,22,92.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-09,AQS,540610003,1,1.0,ppb,1,Unknown,22,92.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-10,AQS,540610003,1,0.0,ppb,0,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-11,AQS,540610003,1,1.0,ppb,1,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-12,AQS,540610003,1,1.0,ppb,1,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-13,AQS,540610003,1,0.0,ppb,0,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-14,AQS,540610003,1,0.0,ppb,0,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-15,AQS,540610003,1,0.0,ppb,0,Unknown,22,92.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-16,AQS,540610003,1,0.0,ppb,0,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-17,AQS,540610003,1,0.0,ppb,0,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-18,AQS,540610003,1,0.0,ppb,0,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-19,AQS,540610003,1,0.0,ppb,0,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-20,AQS,540610003,1,1.0,ppb,1,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-21,AQS,540610003,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-22,AQS,540610003,1,0.0,ppb,0,Unknown,22,92.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-23,AQS,540610003,1,0.0,ppb,0,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-24,AQS,540610003,1,0.0,ppb,0,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-25,AQS,540610003,1,1.0,ppb,1,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-26,AQS,540610003,1,0.0,ppb,0,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-27,AQS,540610003,1,0.0,ppb,0,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-28,AQS,540610003,1,0.0,ppb,0,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-29,AQS,540610003,1,0.0,ppb,0,Unknown,22,92.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-09-30,AQS,540610003,1,0.0,ppb,0,Unknown,24,100.0,42401,Sulfur dioxide,100,34060,"Morgantown, WV",54,West Virginia,61,Monongalia,39.649444,-79.920278,2024
2024-01-01,AQS,541071002,1,0.0,ppb,0,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-02,AQS,541071002,1,0.0,ppb,0,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-03,AQS,541071002,1,9.0,ppb,13,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-04,AQS,541071002,1,0.0,ppb,0,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-05,AQS,541071002,1,1.0,ppb,1,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-06,AQS,541071002,1,0.0,ppb,0,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-07,AQS,541071002,1,0.0,ppb,0,Neale Elementary School,23,96.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-08,AQS,541071002,1,1.0,ppb,1,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-09,AQS,541071002,1,4.0,ppb,6,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-10,AQS,541071002,1,2.0,ppb,3,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-11,AQS,541071002,1,13.0,ppb,19,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-12,AQS,541071002,1,1.0,ppb,1,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-13,AQS,541071002,1,4.0,ppb,6,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-14,AQS,541071002,1,7.0,ppb,10,Neale Elementary School,23,96.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-15,AQS,541071002,1,2.0,ppb,3,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-16,AQS,541071002,1,1.0,ppb,1,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-17,AQS,541071002,1,10.0,ppb,14,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-18,AQS,541071002,1,8.0,ppb,11,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-19,AQS,541071002,1,1.0,ppb,1,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-20,AQS,541071002,1,0.0,ppb,0,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-21,AQS,541071002,1,3.0,ppb,4,Neale Elementary School,23,96.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-22,AQS,541071002,1,9.0,ppb,13,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-23,AQS,541071002,1,1.0,ppb,1,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-24,AQS,541071002,1,2.0,ppb,3,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-25,AQS,541071002,1,1.0,ppb,1,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-26,AQS,541071002,1,1.0,ppb,1,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-27,AQS,541071002,1,0.0,ppb,0,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-28,AQS,541071002,1,2.0,ppb,3,Neale Elementary School,23,96.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-29,AQS,541071002,1,0.0,ppb,0,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-30,AQS,541071002,1,3.0,ppb,4,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-01-31,AQS,541071002,1,0.0,ppb,0,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-02-01,AQS,541071002,1,3.0,ppb,4,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-02-02,AQS,541071002,1,6.0,ppb,9,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-02-03,AQS,541071002,1,0.0,ppb,0,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-02-04,AQS,541071002,1,1.0,ppb,1,Neale Elementary School,23,96.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-02-05,AQS,541071002,1,3.0,ppb,4,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-02-06,AQS,541071002,1,1.0,ppb,1,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-02-07,AQS,541071002,1,2.0,ppb,3,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-02-08,AQS,541071002,1,4.0,ppb,6,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-02-09,AQS,541071002,1,6.0,ppb,9,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-02-10,AQS,541071002,1,5.0,ppb,7,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-02-11,AQS,541071002,1,1.0,ppb,1,Neale Elementary School,23,96.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-02-12,AQS,541071002,1,5.0,ppb,7,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-02-13,AQS,541071002,1,2.0,ppb,3,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-02-14,AQS,541071002,1,3.0,ppb,4,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-02-15,AQS,541071002,1,6.0,ppb,9,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-02-16,AQS,541071002,1,1.0,ppb,1,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-02-17,AQS,541071002,1,0.0,ppb,0,Neale Elementary School,22,92.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-02-18,AQS,541071002,1,6.0,ppb,9,Neale Elementary School,23,96.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-02-19,AQS,541071002,1,5.0,ppb,7,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-02-20,AQS,541071002,1,7.0,ppb,10,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-02-21,AQS,541071002,1,12.0,ppb,17,Neale Elementary School,24,100.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
2024-02-22,AQS,541071002,1,6.0,ppb,9,Neale Elementary School,18,75.0,42401,Sulfur dioxide,100,37620,"Parkersburg-Vienna, WV",54,West Virginia,107,Wood,39.3235330009251,-81.552367,2024
