"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"10/28/2023","AQS","540939991","1","0.034","ppm","31","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/29/2023","AQS","540939991","1","0.024","ppm","22","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/30/2023","AQS","540939991","1","0.025","ppm","23","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"10/31/2023","AQS","540939991","1","0.034","ppm","31","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/01/2023","AQS","540939991","1","0.024","ppm","22","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/02/2023","AQS","540939991","1","0.032","ppm","30","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/03/2023","AQS","540939991","1","0.036","ppm","33","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/04/2023","AQS","540939991","1","0.036","ppm","33","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/05/2023","AQS","540939991","1","0.05","ppm","46","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/06/2023","AQS","540939991","1","0.042","ppm","39","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/07/2023","AQS","540939991","1","0.047","ppm","44","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/08/2023","AQS","540939991","1","0.034","ppm","31","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/09/2023","AQS","540939991","1","0.035","ppm","32","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/10/2023","AQS","540939991","1","0.031","ppm","29","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/11/2023","AQS","540939991","1","0.033","ppm","31","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/12/2023","AQS","540939991","1","0.031","ppm","29","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/13/2023","AQS","540939991","1","0.04","ppm","37","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/14/2023","AQS","540939991","1","0.031","ppm","29","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/15/2023","AQS","540939991","1","0.033","ppm","31","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/16/2023","AQS","540939991","1","0.036","ppm","33","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/17/2023","AQS","540939991","1","0.033","ppm","31","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/18/2023","AQS","540939991","1","0.031","ppm","29","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/19/2023","AQS","540939991","1","0.031","ppm","29","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/20/2023","AQS","540939991","1","0.033","ppm","31","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/21/2023","AQS","540939991","1","0.034","ppm","31","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/22/2023","AQS","540939991","1","0.021","ppm","19","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/23/2023","AQS","540939991","1","0.033","ppm","31","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/24/2023","AQS","540939991","1","0.026","ppm","24","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/25/2023","AQS","540939991","1","0.036","ppm","33","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/26/2023","AQS","540939991","1","0.032","ppm","30","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/27/2023","AQS","540939991","1","0.03","ppm","28","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/28/2023","AQS","540939991","1","0.032","ppm","30","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"11/30/2023","AQS","540939991","1","0.037","ppm","34","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/01/2023","AQS","540939991","1","0.015","ppm","14","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/02/2023","AQS","540939991","1","0.033","ppm","31","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/03/2023","AQS","540939991","1","0.035","ppm","32","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/04/2023","AQS","540939991","1","0.033","ppm","31","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/05/2023","AQS","540939991","1","0.031","ppm","29","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/06/2023","AQS","540939991","1","0.031","ppm","29","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/07/2023","AQS","540939991","1","0.032","ppm","30","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/08/2023","AQS","540939991","1","0.031","ppm","29","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/09/2023","AQS","540939991","1","0.032","ppm","30","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/10/2023","AQS","540939991","1","0.024","ppm","22","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/11/2023","AQS","540939991","1","0.022","ppm","20","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/12/2023","AQS","540939991","1","0.028","ppm","26","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/13/2023","AQS","540939991","1","0.029","ppm","27","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/14/2023","AQS","540939991","1","0.029","ppm","27","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/15/2023","AQS","540939991","1","0.028","ppm","26","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/16/2023","AQS","540939991","1","0.041","ppm","38","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/17/2023","AQS","540939991","1","0.043","ppm","40","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/18/2023","AQS","540939991","1","0.03","ppm","28","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/19/2023","AQS","540939991","1","0.03","ppm","28","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/20/2023","AQS","540939991","1","0.024","ppm","22","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/21/2023","AQS","540939991","1","0.019","ppm","18","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/22/2023","AQS","540939991","1","0.015","ppm","14","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/23/2023","AQS","540939991","1","0.011","ppm","10","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/24/2023","AQS","540939991","1","0.027","ppm","25","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/25/2023","AQS","540939991","1","0.04","ppm","37","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/26/2023","AQS","540939991","1","0.041","ppm","38","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/27/2023","AQS","540939991","1","0.034","ppm","31","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/28/2023","AQS","540939991","1","0.028","ppm","26","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/29/2023","AQS","540939991","1","0.027","ppm","25","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"12/30/2023","AQS","540939991","1","0.02","ppm","19","Parsons","17","100.0000","44201","Ozone","047","","","54","West Virginia","093","Tucker","39.0905","-79.6617"
"03/01/2023","AQS","541071002","1","0.05","ppm","46","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/02/2023","AQS","541071002","1","0.039","ppm","36","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/03/2023","AQS","541071002","1","0.034","ppm","31","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/04/2023","AQS","541071002","1","0.043","ppm","40","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/05/2023","AQS","541071002","1","0.043","ppm","40","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/06/2023","AQS","541071002","1","0.048","ppm","44","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/07/2023","AQS","541071002","1","0.043","ppm","40","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/08/2023","AQS","541071002","1","0.04","ppm","37","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/09/2023","AQS","541071002","1","0.043","ppm","40","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/10/2023","AQS","541071002","1","0.034","ppm","31","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/11/2023","AQS","541071002","1","0.039","ppm","36","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/12/2023","AQS","541071002","1","0.031","ppm","29","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/13/2023","AQS","541071002","1","0.038","ppm","35","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/14/2023","AQS","541071002","1","0.037","ppm","34","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/15/2023","AQS","541071002","1","0.046","ppm","43","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/16/2023","AQS","541071002","1","0.047","ppm","44","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/17/2023","AQS","541071002","1","0.036","ppm","33","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/18/2023","AQS","541071002","1","0.041","ppm","38","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/19/2023","AQS","541071002","1","0.04","ppm","37","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/20/2023","AQS","541071002","1","0.042","ppm","39","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/21/2023","AQS","541071002","1","0.045","ppm","42","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/22/2023","AQS","541071002","1","0.044","ppm","41","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/23/2023","AQS","541071002","1","0.04","ppm","37","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/24/2023","AQS","541071002","1","0.025","ppm","23","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/25/2023","AQS","541071002","1","0.05","ppm","46","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/26/2023","AQS","541071002","1","0.05","ppm","46","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
"03/27/2023","AQS","541071002","1","0.05","ppm","46","Neale Elementary School","17","100.0000","44201","Ozone","160","37620","Parkersburg-Vienna, WV","54","West Virginia","107","Wood","39.3235330009251","-81.552367"
