NIC_PT,NUI_PT,NAME,IPRCAT,AGECAT,SEXCAT,YEAR,state,county
4050,600,"Greenbrier County, WV",2,2,0,2022,54,025
2087,314,"Greenbrier County, WV",3,2,0,2022,54,025
6310,822,"Greenbrier County, WV",4,2,0,2022,54,025
4223,508,"Greenbrier County, WV",5,2,0,2022,54,025
4746,565,"Greenbrier County, WV",0,2,1,2022,54,025
1470,282,"Greenbrier County, WV",1,2,1,2022,54,025
1909,352,"Greenbrier County, WV",2,2,1,2022,54,025
912,180,"Greenbrier County, WV",3,2,1,2022,54,025
3036,474,"Greenbrier County, WV",4,2,1,2022,54,025
2124,294,"Greenbrier County, WV",5,2,1,2022,54,025
4946,422,"Greenbrier County, WV",0,2,2,2022,54,025
1689,199,"Greenbrier County, WV",1,2,2,2022,54,025
2141,248,"Greenbrier County, WV",2,2,2,2022,54,025
1175,134,"Greenbrier County, WV",3,2,2,2022,54,025
3274,348,"Greenbrier County, WV",4,2,2,2022,54,025
2099,214,"Greenbrier County, WV",5,2,2,2022,54,025
6241,646,"Greenbrier County, WV",0,3,0,2022,54,025
2009,302,"Greenbrier County, WV",1,3,0,2022,54,025
2618,385,"Greenbrier County, WV",2,3,0,2022,54,025
1333,198,"Greenbrier County, WV",3,3,0,2022,54,025
4062,535,"Greenbrier County, WV",4,3,0,2022,54,025
2729,337,"Greenbrier County, WV",5,3,0,2022,54,025
3090,362,"Greenbrier County, WV",0,3,1,2022,54,025
1949,301,"Greenbrier County, WV",4,3,1,2022,54,025
957,176,"Greenbrier County, WV",1,3,1,2022,54,025
1250,224,"Greenbrier County, WV",2,3,1,2022,54,025
617,116,"Greenbrier County, WV",3,3,1,2022,54,025
1332,185,"Greenbrier County, WV",5,3,1,2022,54,025
3151,284,"Greenbrier County, WV",0,3,2,2022,54,025
1052,126,"Greenbrier County, WV",1,3,2,2022,54,025
1368,161,"Greenbrier County, WV",2,3,2,2022,54,025
716,82,"Greenbrier County, WV",3,3,2,2022,54,025
2113,234,"Greenbrier County, WV",4,3,2,2022,54,025
1397,152,"Greenbrier County, WV",5,3,2,2022,54,025
6272,199,"Greenbrier County, WV",0,4,0,2022,54,025
3113,105,"Greenbrier County, WV",1,4,0,2022,54,025
3762,128,"Greenbrier County, WV",2,4,0,2022,54,025
2268,73,"Greenbrier County, WV",3,4,0,2022,54,025
5197,172,"Greenbrier County, WV",4,4,0,2022,54,025
2929,99,"Greenbrier County, WV",5,4,0,2022,54,025
15575,1847,"Greenbrier County, WV",0,5,0,2022,54,025
5646,949,"Greenbrier County, WV",1,5,0,2022,54,025
7138,1168,"Greenbrier County, WV",2,5,0,2022,54,025
3910,658,"Greenbrier County, WV",3,5,0,2022,54,025
10906,1581,"Greenbrier County, WV",4,5,0,2022,54,025
6996,923,"Greenbrier County, WV",5,5,0,2022,54,025
7593,1128,"Greenbrier County, WV",0,5,1,2022,54,025
2555,563,"Greenbrier County, WV",1,5,1,2022,54,025
3298,703,"Greenbrier County, WV",2,5,1,2022,54,025
1697,382,"Greenbrier County, WV",3,5,1,2022,54,025
5218,964,"Greenbrier County, WV",4,5,1,2022,54,025
3521,582,"Greenbrier County, WV",5,5,1,2022,54,025
7982,719,"Greenbrier County, WV",0,5,2,2022,54,025
3091,386,"Greenbrier County, WV",1,5,2,2022,54,025
3840,465,"Greenbrier County, WV",2,5,2,2022,54,025
2213,276,"Greenbrier County, WV",3,5,2,2022,54,025
5688,617,"Greenbrier County, WV",4,5,2,2022,54,025
3475,341,"Greenbrier County, WV",5,5,2,2022,54,025
15993,1430,"Hampshire County, WV",0,0,0,2022,54,027
5762,655,"Hampshire County, WV",1,0,0,2022,54,027
7363,731,"Hampshire County, WV",5,0,0,2022,54,027
7296,819,"Hampshire County, WV",2,0,0,2022,54,027
3982,448,"Hampshire County, WV",3,0,0,2022,54,027
11345,1179,"Hampshire County, WV",4,0,0,2022,54,027
8120,855,"Hampshire County, WV",0,0,1,2022,54,027
2802,378,"Hampshire County, WV",1,0,1,2022,54,027
3575,480,"Hampshire County, WV",2,0,1,2022,54,027
1932,257,"Hampshire County, WV",3,0,1,2022,54,027
5633,698,"Hampshire County, WV",4,0,1,2022,54,027
3701,441,"Hampshire County, WV",5,0,1,2022,54,027
7873,575,"Hampshire County, WV",0,0,2,2022,54,027
2960,277,"Hampshire County, WV",1,0,2,2022,54,027
3721,339,"Hampshire County, WV",2,0,2,2022,54,027
2050,191,"Hampshire County, WV",3,0,2,2022,54,027
5712,481,"Hampshire County, WV",4,0,2,2022,54,027
3662,290,"Hampshire County, WV",5,0,2,2022,54,027
12087,1310,"Hampshire County, WV",0,1,0,2022,54,027
3820,586,"Hampshire County, WV",1,1,0,2022,54,027
4922,736,"Hampshire County, WV",2,1,0,2022,54,027
2593,399,"Hampshire County, WV",3,1,0,2022,54,027
8119,1075,"Hampshire County, WV",4,1,0,2022,54,027
5526,676,"Hampshire County, WV",5,1,0,2022,54,027
6096,796,"Hampshire County, WV",0,1,1,2022,54,027
1808,343,"Hampshire County, WV",1,1,1,2022,54,027
2382,439,"Hampshire County, WV",2,1,1,2022,54,027
1208,231,"Hampshire County, WV",3,1,1,2022,54,027
3988,647,"Hampshire County, WV",4,1,1,2022,54,027
2780,416,"Hampshire County, WV",5,1,1,2022,54,027
5991,514,"Hampshire County, WV",0,1,2,2022,54,027
2012,243,"Hampshire County, WV",1,1,2,2022,54,027
2540,297,"Hampshire County, WV",2,1,2,2022,54,027
1385,168,"Hampshire County, WV",3,1,2,2022,54,027
4131,428,"Hampshire County, WV",4,1,2,2022,54,027
2746,260,"Hampshire County, WV",5,1,2,2022,54,027
7496,740,"Hampshire County, WV",0,2,0,2022,54,027
2212,330,"Hampshire County, WV",1,2,0,2022,54,027
2859,414,"Hampshire County, WV",2,2,0,2022,54,027
3767,413,"Hampshire County, WV",0,2,1,2022,54,027
1499,224,"Hampshire County, WV",3,2,0,2022,54,027
4735,598,"Hampshire County, WV",4,2,0,2022,54,027
3236,374,"Hampshire County, WV",5,2,0,2022,54,027
1105,191,"Hampshire County, WV",1,2,1,2022,54,027
1426,239,"Hampshire County, WV",2,2,1,2022,54,027
745,131,"Hampshire County, WV",3,2,1,2022,54,027
2323,334,"Hampshire County, WV",4,2,1,2022,54,027
1578,203,"Hampshire County, WV",5,2,1,2022,54,027
3729,327,"Hampshire County, WV",0,2,2,2022,54,027
1107,139,"Hampshire County, WV",1,2,2,2022,54,027
1433,175,"Hampshire County, WV",2,2,2,2022,54,027
754,93,"Hampshire County, WV",3,2,2,2022,54,027
2412,264,"Hampshire County, WV",4,2,2,2022,54,027
1658,171,"Hampshire County, WV",5,2,2,2022,54,027
5014,507,"Hampshire County, WV",0,3,0,2022,54,027
1502,222,"Hampshire County, WV",1,3,0,2022,54,027
1967,284,"Hampshire County, WV",2,3,0,2022,54,027
1049,155,"Hampshire County, WV",3,3,0,2022,54,027
3142,407,"Hampshire County, WV",4,3,0,2022,54,027
2093,252,"Hampshire County, WV",5,3,0,2022,54,027
2553,277,"Hampshire County, WV",0,3,1,2022,54,027
788,129,"Hampshire County, WV",1,3,1,2022,54,027
1019,164,"Hampshire County, WV",2,3,1,2022,54,027
561,93,"Hampshire County, WV",3,3,1,2022,54,027
1571,223,"Hampshire County, WV",4,3,1,2022,54,027
1010,130,"Hampshire County, WV",5,3,1,2022,54,027
2461,230,"Hampshire County, WV",0,3,2,2022,54,027
714,93,"Hampshire County, WV",1,3,2,2022,54,027
948,120,"Hampshire County, WV",2,3,2,2022,54,027
488,62,"Hampshire County, WV",3,3,2,2022,54,027
1571,184,"Hampshire County, WV",4,3,2,2022,54,027
1083,122,"Hampshire County, WV",5,3,2,2022,54,027
4108,129,"Hampshire County, WV",0,4,0,2022,54,027
2030,74,"Hampshire County, WV",1,4,0,2022,54,027
2482,89,"Hampshire County, WV",2,4,0,2022,54,027
1450,53,"Hampshire County, WV",3,4,0,2022,54,027
3577,564,"Hampshire County, WV",1,5,0,2022,54,027
3379,112,"Hampshire County, WV",4,4,0,2022,54,027
1929,59,"Hampshire County, WV",5,4,0,2022,54,027
11531,1270,"Hampshire County, WV",0,5,0,2022,54,027
4623,710,"Hampshire County, WV",2,5,0,2022,54,027
2419,383,"Hampshire County, WV",3,5,0,2022,54,027
7695,1040,"Hampshire County, WV",4,5,0,2022,54,027
5276,657,"Hampshire County, WV",5,5,0,2022,54,027
5804,773,"Hampshire County, WV",0,5,1,2022,54,027
1690,331,"Hampshire County, WV",1,5,1,2022,54,027
2232,425,"Hampshire County, WV",2,5,1,2022,54,027
1128,223,"Hampshire County, WV",3,5,1,2022,54,027
3772,628,"Hampshire County, WV",4,5,1,2022,54,027
2644,405,"Hampshire County, WV",5,5,1,2022,54,027
5727,497,"Hampshire County, WV",0,5,2,2022,54,027
1887,233,"Hampshire County, WV",1,5,2,2022,54,027
2391,285,"Hampshire County, WV",2,5,2,2022,54,027
1291,160,"Hampshire County, WV",3,5,2,2022,54,027
3923,412,"Hampshire County, WV",4,5,2,2022,54,027
2632,252,"Hampshire County, WV",5,5,2,2022,54,027
19854,1516,"Hancock County, WV",0,0,0,2022,54,029
6479,783,"Hancock County, WV",1,0,0,2022,54,029
8231,954,"Hancock County, WV",2,0,0,2022,54,029
4381,517,"Hancock County, WV",3,0,0,2022,54,029
13220,1292,"Hancock County, WV",4,0,0,2022,54,029
8839,775,"Hancock County, WV",5,0,0,2022,54,029
9964,885,"Hancock County, WV",0,0,1,2022,54,029
3028,443,"Hancock County, WV",1,0,1,2022,54,029
3899,546,"Hancock County, WV",2,0,1,2022,54,029
2018,289,"Hancock County, WV",3,0,1,2022,54,029
6485,752,"Hancock County, WV",4,0,1,2022,54,029
4467,463,"Hancock County, WV",5,0,1,2022,54,029
9890,631,"Hancock County, WV",0,0,2,2022,54,029
3451,340,"Hancock County, WV",1,0,2,2022,54,029
4332,408,"Hancock County, WV",2,0,2,2022,54,029
2363,228,"Hancock County, WV",3,0,2,2022,54,029
6735,540,"Hancock County, WV",4,0,2,2022,54,029
5530,868,"Hancock County, WV",2,1,0,2022,54,029
4372,312,"Hancock County, WV",5,0,2,2022,54,029
14870,1389,"Hancock County, WV",0,1,0,2022,54,029
4301,712,"Hancock County, WV",1,1,0,2022,54,029
2892,471,"Hancock County, WV",3,1,0,2022,54,029
9297,1180,"Hancock County, WV",4,1,0,2022,54,029
6405,709,"Hancock County, WV",5,1,0,2022,54,029
7408,827,"Hancock County, WV",0,1,1,2022,54,029
1905,409,"Hancock County, WV",1,1,1,2022,54,029
2503,505,"Hancock County, WV",2,1,1,2022,54,029
1241,266,"Hancock County, WV",3,1,1,2022,54,029
4466,700,"Hancock County, WV",4,1,1,2022,54,029
3225,434,"Hancock County, WV",5,1,1,2022,54,029
7462,562,"Hancock County, WV",0,1,2,2022,54,029
2396,303,"Hancock County, WV",1,1,2,2022,54,029
3027,363,"Hancock County, WV",2,1,2,2022,54,029
1651,205,"Hancock County, WV",3,1,2,2022,54,029
4831,480,"Hancock County, WV",4,1,2,2022,54,029
3180,275,"Hancock County, WV",5,1,2,2022,54,029
8862,735,"Hancock County, WV",0,2,0,2022,54,029
2204,354,"Hancock County, WV",1,2,0,2022,54,029
2883,438,"Hancock County, WV",2,2,0,2022,54,029
1473,232,"Hancock County, WV",3,2,0,2022,54,029
5027,607,"Hancock County, WV",4,2,0,2022,54,029
3554,375,"Hancock County, WV",5,2,0,2022,54,029
4368,395,"Hancock County, WV",0,2,1,2022,54,029
1017,191,"Hancock County, WV",1,2,1,2022,54,029
1335,236,"Hancock County, WV",2,2,1,2022,54,029
657,124,"Hancock County, WV",3,2,1,2022,54,029
2425,328,"Hancock County, WV",4,2,1,2022,54,029
1768,204,"Hancock County, WV",5,2,1,2022,54,029
4494,340,"Hancock County, WV",0,2,2,2022,54,029
1187,163,"Hancock County, WV",1,2,2,2022,54,029
1548,202,"Hancock County, WV",2,2,2,2022,54,029
816,108,"Hancock County, WV",3,2,2,2022,54,029
2602,279,"Hancock County, WV",4,2,2,2022,54,029
1786,171,"Hancock County, WV",5,2,2,2022,54,029
975,144,"Hancock County, WV",3,3,0,2022,54,029
5749,454,"Hancock County, WV",0,3,0,2022,54,029
1428,215,"Hancock County, WV",1,3,0,2022,54,029
1847,264,"Hancock County, WV",2,3,0,2022,54,029
3101,365,"Hancock County, WV",4,3,0,2022,54,029
2126,221,"Hancock County, WV",5,3,0,2022,54,029
2872,227,"Hancock County, WV",0,3,1,2022,54,029
708,112,"Hancock County, WV",1,3,1,2022,54,029
892,135,"Hancock County, WV",2,3,1,2022,54,029
477,76,"Hancock County, WV",3,3,1,2022,54,029
1530,184,"Hancock County, WV",4,3,1,2022,54,029
1053,108,"Hancock County, WV",5,3,1,2022,54,029
2877,227,"Hancock County, WV",0,3,2,2022,54,029
720,103,"Hancock County, WV",1,3,2,2022,54,029
955,129,"Hancock County, WV",2,3,2,2022,54,029
498,68,"Hancock County, WV",3,3,2,2022,54,029
1571,181,"Hancock County, WV",4,3,2,2022,54,029
1073,113,"Hancock County, WV",5,3,2,2022,54,029
5257,138,"Hancock County, WV",0,4,0,2022,54,029
2294,78,"Hancock County, WV",1,4,0,2022,54,029
2837,94,"Hancock County, WV",2,4,0,2022,54,029
1573,51,"Hancock County, WV",3,4,0,2022,54,029
4120,122,"Hancock County, WV",4,4,0,2022,54,029
2547,71,"Hancock County, WV",5,4,0,2022,54,029
14105,1336,"Hancock County, WV",0,5,0,2022,54,029
4000,680,"Hancock County, WV",1,5,0,2022,54,029
5168,832,"Hancock County, WV",2,5,0,2022,54,029
2675,449,"Hancock County, WV",3,5,0,2022,54,029
8757,1133,"Hancock County, WV",4,5,0,2022,54,029
6082,684,"Hancock County, WV",5,5,0,2022,54,029
6987,795,"Hancock County, WV",0,5,1,2022,54,029
1756,391,"Hancock County, WV",1,5,1,2022,54,029
2319,484,"Hancock County, WV",2,5,1,2022,54,029
1137,254,"Hancock County, WV",3,5,1,2022,54,029
4179,672,"Hancock County, WV",4,5,1,2022,54,029
3042,418,"Hancock County, WV",5,5,1,2022,54,029
7118,541,"Hancock County, WV",0,5,2,2022,54,029
2244,289,"Hancock County, WV",1,5,2,2022,54,029
3040,266,"Hancock County, WV",5,5,2,2022,54,029
2849,348,"Hancock County, WV",2,5,2,2022,54,029
1538,195,"Hancock County, WV",3,5,2,2022,54,029
4578,461,"Hancock County, WV",4,5,2,2022,54,029
10044,877,"Hardy County, WV",0,0,0,2022,54,031
4061,451,"Hardy County, WV",1,0,0,2022,54,031
5031,561,"Hardy County, WV",2,0,0,2022,54,031
2693,295,"Hardy County, WV",3,0,0,2022,54,031
7401,756,"Hardy County, WV",4,0,0,2022,54,031
4708,461,"Hardy County, WV",5,0,0,2022,54,031
5149,534,"Hardy County, WV",0,0,1,2022,54,031
1967,267,"Hardy County, WV",1,0,1,2022,54,031
2488,338,"Hardy County, WV",2,0,1,2022,54,031
1286,175,"Hardy County, WV",3,0,1,2022,54,031
3761,461,"Hardy County, WV",4,0,1,2022,54,031
2475,286,"Hardy County, WV",5,0,1,2022,54,031
4895,343,"Hardy County, WV",0,0,2,2022,54,031
2094,184,"Hardy County, WV",1,0,2,2022,54,031
2543,223,"Hardy County, WV",2,0,2,2022,54,031
1407,120,"Hardy County, WV",3,0,2,2022,54,031
3640,295,"Hardy County, WV",4,0,2,2022,54,031
2233,175,"Hardy County, WV",5,0,2,2022,54,031
7350,795,"Hardy County, WV",0,1,0,2022,54,031
2623,407,"Hardy County, WV",1,1,0,2022,54,031
3317,506,"Hardy County, WV",2,1,0,2022,54,031
1705,267,"Hardy County, WV",3,1,0,2022,54,031
5107,683,"Hardy County, WV",4,1,0,2022,54,031
3402,416,"Hardy County, WV",5,1,0,2022,54,031
3745,495,"Hardy County, WV",0,1,1,2022,54,031
1219,245,"Hardy County, WV",1,1,1,2022,54,031
1596,311,"Hardy County, WV",2,1,1,2022,54,031
789,161,"Hardy County, WV",3,1,1,2022,54,031
2561,426,"Hardy County, WV",4,1,1,2022,54,031
1772,265,"Hardy County, WV",5,1,1,2022,54,031
3605,300,"Hardy County, WV",0,1,2,2022,54,031
1404,162,"Hardy County, WV",1,1,2,2022,54,031
1721,195,"Hardy County, WV",2,1,2,2022,54,031
916,106,"Hardy County, WV",3,1,2,2022,54,031
1392,188,"Hardy County, WV",1,2,0,2022,54,031
2546,257,"Hardy County, WV",4,1,2,2022,54,031
1630,151,"Hardy County, WV",5,1,2,2022,54,031
4574,410,"Hardy County, WV",0,2,0,2022,54,031
1796,240,"Hardy County, WV",2,2,0,2022,54,031
888,120,"Hardy County, WV",3,2,0,2022,54,031
2915,339,"Hardy County, WV",4,2,0,2022,54,031
2027,219,"Hardy County, WV",5,2,0,2022,54,031
2356,236,"Hardy County, WV",0,2,1,2022,54,031
671,107,"Hardy County, WV",1,2,1,2022,54,031
891,139,"Hardy County, WV",2,2,1,2022,54,031
428,70,"Hardy County, WV",3,2,1,2022,54,031
1501,197,"Hardy County, WV",4,2,1,2022,54,031
1073,127,"Hardy County, WV",5,2,1,2022,54,031
2218,174,"Hardy County, WV",0,2,2,2022,54,031
721,81,"Hardy County, WV",1,2,2,2022,54,031
905,101,"Hardy County, WV",2,2,2,2022,54,031
460,50,"Hardy County, WV",3,2,2,2022,54,031
1414,142,"Hardy County, WV",4,2,2,2022,54,031
954,92,"Hardy County, WV",5,2,2,2022,54,031
2984,263,"Hardy County, WV",0,3,0,2022,54,031
899,116,"Hardy County, WV",1,3,0,2022,54,031
1168,150,"Hardy County, WV",2,3,0,2022,54,031
577,74,"Hardy County, WV",3,3,0,2022,54,031
1868,214,"Hardy County, WV",4,3,0,2022,54,031
1291,140,"Hardy County, WV",5,3,0,2022,54,031
1516,142,"Hardy County, WV",0,3,1,2022,54,031
438,62,"Hardy County, WV",1,3,1,2022,54,031
580,82,"Hardy County, WV",2,3,1,2022,54,031
289,42,"Hardy County, WV",3,3,1,2022,54,031
961,117,"Hardy County, WV",4,3,1,2022,54,031
672,75,"Hardy County, WV",5,3,1,2022,54,031
1468,121,"Hardy County, WV",0,3,2,2022,54,031
461,54,"Hardy County, WV",1,3,2,2022,54,031
588,68,"Hardy County, WV",2,3,2,2022,54,031
288,32,"Hardy County, WV",3,3,2,2022,54,031
907,97,"Hardy County, WV",4,3,2,2022,54,031
619,65,"Hardy County, WV",5,3,2,2022,54,031
1032,30,"Hardy County, WV",3,4,0,2022,54,031
2835,86,"Hardy County, WV",0,4,0,2022,54,031
1500,46,"Hardy County, WV",1,4,0,2022,54,031
1789,57,"Hardy County, WV",2,4,0,2022,54,031
2403,76,"Hardy County, WV",4,4,0,2022,54,031
1371,46,"Hardy County, WV",5,4,0,2022,54,031
6981,770,"Hardy County, WV",0,5,0,2022,54,031
2450,393,"Hardy County, WV",1,5,0,2022,54,031
3108,490,"Hardy County, WV",2,5,0,2022,54,031
1578,256,"Hardy County, WV",3,5,0,2022,54,031
4815,661,"Hardy County, WV",4,5,0,2022,54,031
3237,405,"Hardy County, WV",5,5,0,2022,54,031
3533,481,"Hardy County, WV",0,5,1,2022,54,031
1127,237,"Hardy County, WV",1,5,1,2022,54,031
1481,302,"Hardy County, WV",2,5,1,2022,54,031
725,155,"Hardy County, WV",3,5,1,2022,54,031
2398,413,"Hardy County, WV",4,5,1,2022,54,031
1673,258,"Hardy County, WV",5,5,1,2022,54,031
3448,289,"Hardy County, WV",0,5,2,2022,54,031
1323,156,"Hardy County, WV",1,5,2,2022,54,031
1627,188,"Hardy County, WV",2,5,2,2022,54,031
853,101,"Hardy County, WV",3,5,2,2022,54,031
2417,248,"Hardy County, WV",4,5,2,2022,54,031
1564,147,"Hardy County, WV",5,5,2,2022,54,031
47350,3939,"Harrison County, WV",0,0,0,2022,54,033
15001,1930,"Harrison County, WV",1,0,0,2022,54,033
18930,2372,"Harrison County, WV",2,0,0,2022,54,033
10490,1306,"Harrison County, WV",3,0,0,2022,54,033
29770,3224,"Harrison County, WV",4,0,0,2022,54,033
19280,1918,"Harrison County, WV",5,0,0,2022,54,033
23735,2362,"Harrison County, WV",0,0,1,2022,54,033
7014,1128,"Harrison County, WV",1,0,1,2022,54,033
9012,1398,"Harrison County, WV",2,0,1,2022,54,033
4757,744,"Harrison County, WV",3,0,1,2022,54,033
14402,1917,"Harrison County, WV",4,0,1,2022,54,033
9645,1173,"Harrison County, WV",5,0,1,2022,54,033
23615,1577,"Harrison County, WV",0,0,2,2022,54,033
15368,1307,"Harrison County, WV",4,0,2,2022,54,033
7987,802,"Harrison County, WV",1,0,2,2022,54,033
9918,974,"Harrison County, WV",2,0,2,2022,54,033
5733,562,"Harrison County, WV",3,0,2,2022,54,033
9635,745,"Harrison County, WV",5,0,2,2022,54,033
34182,3568,"Harrison County, WV",0,1,0,2022,54,033
9711,1760,"Harrison County, WV",1,1,0,2022,54,033
12489,2160,"Harrison County, WV",2,1,0,2022,54,033
6699,1197,"Harrison County, WV",3,1,0,2022,54,033
20186,2921,"Harrison County, WV",4,1,0,2022,54,033
13487,1724,"Harrison County, WV",5,1,0,2022,54,033
16938,2180,"Harrison County, WV",0,1,1,2022,54,033
4277,1038,"Harrison County, WV",1,1,1,2022,54,033
5625,1286,"Harrison County, WV",2,1,1,2022,54,033
2820,685,"Harrison County, WV",3,1,1,2022,54,033
9489,1766,"Harrison County, WV",4,1,1,2022,54,033
6669,1081,"Harrison County, WV",5,1,1,2022,54,033
17244,1388,"Harrison County, WV",0,1,2,2022,54,033
5434,722,"Harrison County, WV",1,1,2,2022,54,033
6864,874,"Harrison County, WV",2,1,2,2022,54,033
3879,512,"Harrison County, WV",3,1,2,2022,54,033
10697,1155,"Harrison County, WV",4,1,2,2022,54,033
6818,643,"Harrison County, WV",5,1,2,2022,54,033
19606,1767,"Harrison County, WV",0,2,0,2022,54,033
4851,811,"Harrison County, WV",1,2,0,2022,54,033
6389,1026,"Harrison County, WV",2,2,0,2022,54,033
3351,554,"Harrison County, WV",3,2,0,2022,54,033
10569,1409,"Harrison County, WV",4,2,0,2022,54,033
7218,855,"Harrison County, WV",5,2,0,2022,54,033
9774,974,"Harrison County, WV",0,2,1,2022,54,033
2140,437,"Harrison County, WV",1,2,1,2022,54,033
2918,562,"Harrison County, WV",2,2,1,2022,54,033
1418,295,"Harrison County, WV",3,2,1,2022,54,033
5026,775,"Harrison County, WV",4,2,1,2022,54,033
3608,480,"Harrison County, WV",5,2,1,2022,54,033
9832,793,"Harrison County, WV",0,2,2,2022,54,033
2711,374,"Harrison County, WV",1,2,2,2022,54,033
3610,375,"Harrison County, WV",5,2,2,2022,54,033
3471,464,"Harrison County, WV",2,2,2,2022,54,033
1933,259,"Harrison County, WV",3,2,2,2022,54,033
5543,634,"Harrison County, WV",4,2,2,2022,54,033
12141,1098,"Harrison County, WV",0,3,0,2022,54,033
3049,498,"Harrison County, WV",1,3,0,2022,54,033
4072,641,"Harrison County, WV",2,3,0,2022,54,033
2138,343,"Harrison County, WV",3,3,0,2022,54,033
6278,858,"Harrison County, WV",4,3,0,2022,54,033
4140,515,"Harrison County, WV",5,3,0,2022,54,033
6080,557,"Harrison County, WV",0,3,1,2022,54,033
1364,246,"Harrison County, WV",1,3,1,2022,54,033
1859,322,"Harrison County, WV",2,3,1,2022,54,033
920,168,"Harrison County, WV",3,3,1,2022,54,033
2985,431,"Harrison County, WV",4,3,1,2022,54,033
2065,263,"Harrison County, WV",5,3,1,2022,54,033
6061,541,"Harrison County, WV",0,3,2,2022,54,033
1685,252,"Harrison County, WV",1,3,2,2022,54,033
2213,319,"Harrison County, WV",2,3,2,2022,54,033
1218,175,"Harrison County, WV",3,3,2,2022,54,033
3293,427,"Harrison County, WV",4,3,2,2022,54,033
2075,252,"Harrison County, WV",5,3,2,2022,54,033
13824,400,"Harrison County, WV",0,4,0,2022,54,033
5533,185,"Harrison County, WV",1,4,0,2022,54,033
6737,230,"Harrison County, WV",2,4,0,2022,54,033
3954,119,"Harrison County, WV",3,4,0,2022,54,033
10036,328,"Harrison County, WV",4,4,0,2022,54,033
6082,209,"Harrison County, WV",5,4,0,2022,54,033
32444,3435,"Harrison County, WV",0,5,0,2022,54,033
